Accession,Description,_Coverage,_# Proteins,_# Unique Peptides,_# Peptides,_# PSMs,127/126,127/126 Count,127/126 Variability [%],128/126,128/126 Count,128/126 Variability [%],129/126,129/126 Count,129/126 Variability [%],130/126,130/126 Count,130/126 Variability [%],131/126,131/126 Count,131/126 Variability [%],Score A2,Coverage A2,# Peptides A2,# PSM A2,Score B2,Coverage B2,# Peptides B2,# PSM B2,Score C2,Coverage C2,# Peptides C2,# PSM C2,# AAs,MW [kDa],calc. pI
Q96ER3,Similar to Protein SAAL1. Isoform 2,6.74,1,2,2,4,0.726,2;-;1,47.3,0.98,2;-;2,,0.973,2;-;2,9.7,0.852,2;-;2,37.3,1.045,2;-;2,,8.18,6.74,2,2,,,,,4.87,4.63,1,2,475,53.6,4.5
Q96EU6,Isoform 2 of UPF0399 protein C6orf153,6.32,2,1,1,1,,,,,,,,,,,,,,,,4.24,6.32,1,1,,,,,,,,,253,29.1,10.01
Q96EV2,Isoform 1 of RNA-binding protein 33,3.76,7,3,3,4,1.013,2;-;1,40.5,1.268,2;-;1,,0.973,2;-;1,14.5,1.21,2;-;1,9.1,1.27,2;-;1,,8.55,3.76,3,3,,,,,3.57,1.97,1,1,1170,129.9,6.93
Q96EV8,Isoform 1 of Dysbindin,7.41,8,2,2,3,1.261,2;-;-,,1.163,2;-;-,,0.997,2;-;-,,1.517,2;-;-,,1.026,2;-;-,,8.71,7.41,2,3,,,,,,,,,351,39.5,4.67
Q96EY1,"Isoform 1 of DnaJ homolog subfamily A member 3, mitochondrial",15.83,3,6,6,11,1.019,4;-;2,2.1,1.024,4;-;2,,1.044,4;-;2,0.7,1.034,4;-;2,2.7,1.048,4;-;2,,19.86,15.83,6,7,,,,,12.27,8.33,3,4,480,52.5,9.26
Q96EY4,UPF0534 protein C4orf43,22.17,6,5,5,10,0.844,3;-;5,22.1,1.128,3;-;5,,0.957,3;-;5,6.8,1.119,3;-;5,14.6,1.084,3;-;5,,10.65,12.32,3,5,,,,,12.03,20.69,4,5,203,23.8,9.26
Q96EY7,"Isoform 1 of Pentatricopeptide repeat-containing protein 3, mitochondrial",10.45,6,4,4,4,1.161,1;-;3,4.1,0.969,1;-;3,,1.212,1;-;3,9.2,1.175,1;-;3,15,1.041,1;-;3,,0,1.74,1,1,,,,,5.14,8.71,3,3,689,78.5,6.42
Q96F07,Isoform 2 of Cytoplasmic FMR1-interacting protein 2,18.36,6,8,23,63,0.97,4;-;2,1.1,1.122,4;-;2,,0.942,4;-;2,2.1,0.984,4;-;2,16.8,1.029,4;-;2,,102.13,16.44,20,35,,,,,83.88,12.93,17,28,1253,145.6,7.05
Q96F15,Isoform 1 of GTPase IMAP family member 5,47.88,3,10,11,29,0.937,14;-;7,3.8,1.12,14;-;7,,0.959,14;-;7,3.4,1.078,14;-;7,0.4,1.071,14;-;7,,55.37,47.88,11,19,,,,,35.18,33.22,8,10,307,34.8,7.68
Q96F24,Isoform 2 of Nuclear receptor-binding factor 2,4.64,3,1,1,2,0.946,1;-;1,0,1.024,1;-;1,,1.043,1;-;1,3.5,1.25,1;-;1,11,0.986,1;-;1,,4.08,4.64,1,1,,,,,3.9,4.64,1,1,237,26.9,6.55
Q96F63,Coiled-coil domain-containing protein 97,3.5,1,1,1,1,0.909,-;-;1,,1.022,-;-;1,,0.774,-;-;1,,0.778,-;-;1,,0.792,-;-;1,,,,,,,,,,3.51,3.5,1,1,343,38.9,4.59
Q96F86,Enhancer of mRNA-decapping protein 3,10.24,1,3,3,5,0.862,3;-;-,,1.064,3;-;-,,0.804,3;-;-,,0.794,3;-;-,,0.96,3;-;-,,12.62,10.24,3,3,,,,,6.51,4.33,2,2,508,56,7.11
Q96FJ2,"Dynein light chain 2, cytoplasmic",44.94,1,2,3,19,0.822,11;-;6,10.7,0.668,11;-;6,,1.14,11;-;6,3.1,0.727,11;-;6,15.7,1.096,11;-;6,,40.8,32.58,2,11,,,,,22.15,44.94,3,8,89,10.3,7.37
Q96FK6,WD repeat-containing protein 89,3.36,1,1,1,2,1.169,1;-;1,23,1.166,1;-;1,,0.81,1;-;1,15.4,0.967,1;-;1,0.4,1.031,1;-;1,,2.8,3.36,1,1,,,,,3.17,3.36,1,1,387,43.2,6.13
Q96FN4,Copine II,5.75,1,3,3,5,1.146,1;-;1,14.6,1.031,1;-;1,,1.031,1;-;1,9,1.042,1;-;1,2.2,0.938,1;-;1,,2.81,2.26,1,1,,,,,10.35,5.75,3,4,574,63.9,5.97
Q96FN9,Probable D-tyrosyl-tRNA(Tyr) deacylase 2,4.17,1,1,1,1,0.86,-;-;1,,1.062,-;-;1,,0.97,-;-;1,,0.984,-;-;1,,1.097,-;-;1,,,,,,,,,,2.18,4.17,1,1,168,18.6,7.84
Q96FS4,Signal-induced proliferation-associated protein 1,20.73,2,15,15,34,1.063,13;-;11,3.9,1.248,13;-;11,,0.988,13;-;11,0.8,1.199,13;-;11,9.4,1.023,13;-;11,,62.38,16.41,12,20,,,,,45.56,12.57,8,14,1042,112.1,6.6
Q96FV2,Secernin-2,14.59,3,4,4,6,1.336,-;-;2,,1.001,-;-;2,,1.027,-;-;2,,0.985,-;-;2,,1.03,-;-;2,,7.97,5.41,2,3,,,,,13.26,10.82,3,3,425,46.5,5.67
Q96FV9,Isoform 1 of THO complex subunit 1,10.81,3,4,4,7,0.931,3;-;3,18.3,0.943,3;-;3,,1.247,3;-;3,7.3,0.913,3;-;3,20.1,1.199,3;-;3,,16.64,8.07,3,4,,,,,8.2,7,2,3,657,75.6,4.98
Q96FW1,Isoform 1 of Ubiquitin thioesterase OTUB1,49.08,3,11,11,51,1.093,23;-;24,4.6,1.012,23;-;24,,0.977,23;-;24,1.7,1.041,23;-;24,1.4,1.028,23;-;24,,87.8,46.13,10,25,,,,,93.04,47.97,10,26,271,31.3,4.94
Q96FZ7,Charged multivesicular body protein 6,26.87,2,5,5,15,0.943,7;-;8,0.7,0.785,7;-;8,,0.85,7;-;8,3.4,0.773,7;-;8,5.1,0.824,7;-;8,,25.55,23.38,4,7,,,,,26.19,19.9,4,8,201,23.5,5.31
Q96G03,Phosphoglucomutase-2,48.2,5,30,31,127,1.189,58;-;42,0.1,1.065,58;-;42,,0.996,58;-;42,1.5,1.083,58;-;42,1.7,1.007,58;-;42,,191.62,43.95,29,70,,,,,169.34,45.26,26,57,612,68.2,6.73
Q96G25,Isoform 3 of Mediator of RNA polymerase II transcription subunit 8,5.66,3,1,1,1,,,,,,,,,,,,,,,,4.04,5.66,1,1,,,,,,,,,212,22.7,9.74
Q96GA7,Serine dehydratase-like,6.99,1,1,1,2,0.93,1;-;1,9.2,0.741,1;-;1,,1.073,1;-;1,20.3,0.741,1;-;1,8.7,0.999,1;-;1,,8,6.99,1,1,,,,,6.05,6.99,1,1,329,34.7,6.89
Q96GD0,Pyridoxal phosphate phosphatase,18.58,2,3,3,6,0.951,2;-;3,2.5,0.959,2;-;3,,1.013,2;-;3,15.6,0.975,2;-;3,7.4,0.994,2;-;3,,10.05,18.58,3,3,,,,,9.08,18.58,3,3,296,31.7,6.55
Q96GJ1,Isoform 3 of tRNA (uracil-5-)-methyltransferase homolog,3.27,3,1,1,2,1.153,1;-;1,13.1,0.91,1;-;1,,1.046,1;-;1,2.6,0.963,1;-;1,9.8,0.969,1;-;1,,3.66,3.27,1,1,,,,,2.28,3.27,1,1,459,51.5,8.53
Q96GQ5,Isoform 2 of UPF0420 protein C16orf58,12.14,3,1,1,2,1.079,1;-;1,8.3,0.865,1;-;1,,0.951,1;-;1,0.6,0.937,1;-;1,7.7,0.86,1;-;1,,6.91,12.14,1,1,,,,,6.52,12.14,1,1,206,23.6,7.74
Q96GQ7,Probable ATP-dependent RNA helicase DDX27,11.31,1,8,8,13,1.063,5;-;1,5,1.234,5;-;1,,0.974,5;-;1,4.4,1.386,5;-;1,1.8,1.097,5;-;1,,22.25,8.29,6,7,,,,,15.11,7.41,5,6,796,89.8,9.28
Q96GS4,Uncharacterized protein C17orf59,28.01,2,6,6,10,0.978,4;-;2,1.9,1.087,4;-;2,,1.013,4;-;2,5,0.993,4;-;2,6.3,1.086,4;-;2,,22.96,21.29,4,5,,,,,15.65,16.25,4,5,357,37.2,5.76
Q96GX5,Isoform 2 of Microtubule-associated serine/threonine-protein kinase-like,2.14,19,1,2,7,0.844,2;-;4,52.1,0.718,2;-;4,,0.49,2;-;4,32.3,0.53,2;-;4,40,0.622,2;-;4,,7.33,2.14,2,3,,,,,7.9,1.19,1,4,840,92.8,6.13
Q96GX9,Probable methylthioribulose-1-phosphate dehydratase,27.69,3,6,6,14,0.588,5;-;3,16.2,1.149,5;-;3,,0.96,5;-;3,9.5,1.241,5;-;3,6.9,1.061,5;-;3,,11.36,7.85,3,6,,,,,18.16,27.69,6,8,242,27.1,7.12
Q96H20,Isoform 2 of Vacuolar-sorting protein SNF8,18.29,6,4,5,11,1.163,4;-;2,9.8,0.934,4;-;2,,0.955,4;-;2,9.7,0.842,4;-;2,12.1,0.898,4;-;2,,16.79,18.29,5,7,,,,,9.07,12.84,4,4,257,28.7,6.44
Q96H79,Isoform 1 of Zinc finger CCCH-type antiviral protein 1-like,20.67,3,3,3,3,1.165,1;-;1,15.2,0.984,1;-;1,,1.239,1;-;1,20.8,1.616,1;-;1,65.9,1.22,1;-;1,,7.14,9.67,2,2,,,,,4.35,11,1,1,300,32.9,8.13
Q96HC4,Isoform 1 of PDZ and LIM domain protein 5,21.81,10,12,12,33,0.88,12;-;11,3.9,0.696,12;-;11,,0.916,12;-;11,0.8,0.7,12;-;11,0.4,0.794,12;-;11,,49.73,21.81,12,17,,,,,47.32,20.3,10,16,596,64,8.21
Q96HE7,ERO1-like protein alpha,21.15,2,6,6,23,1.021,10;-;10,6.3,1.281,10;-;10,,1.242,10;-;10,4.5,1.335,9;-;10,2,1.248,10;-;10,,42.87,19.44,5,11,,,,,47.11,17.31,5,12,468,54.4,5.68
Q96HQ2,Isoform 2 of CDKN2AIP N-terminal-like protein,11.76,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3.53,11.76,1,1,85,9.5,5.87
Q96HS1,"Isoform 1 of Serine/threonine-protein phosphatase PGAM5, mitochondrial",31.14,6,7,7,18,0.966,7;-;7,0.7,0.883,7;-;7,,0.924,7;-;7,0.3,0.787,7;-;7,0.9,0.884,7;-;7,,28.46,25.26,6,9,,,,,28.39,26.99,6,9,289,32,8.68
Q96HY6,Isoform 1 of DDRGK domain-containing protein 1,25.48,4,6,6,19,1.031,9;-;9,3.1,1.074,9;-;9,,0.979,9;-;9,3.3,1.039,9;-;9,1,1.01,9;-;9,,34.15,25.48,6,10,,,,,28.73,22.93,5,9,314,35.6,5.12
Q96HY7,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial",9.14,4,5,5,5,0.896,3;-;1,11,0.904,3;-;1,,0.961,3;-;1,8.1,0.81,3;-;1,9.9,0.958,3;-;1,,14.37,7.4,4,4,,,,,3.34,1.74,1,1,919,103,6.93
Q96I24,Isoform 1 of Far upstream element-binding protein 3,30.42,6,11,15,33,1.023,5;-;5,11,1.172,5;-;5,,1.027,5;-;5,0.2,1.324,5;-;5,11.8,1.086,5;-;5,,48.16,28.32,13,17,,,,,43.53,17.83,11,16,572,61.6,8.38
Q96I25,Splicing factor 45,19.45,10,7,7,18,0.963,8;-;8,17.3,1.12,8;-;8,,1.024,8;-;8,0.6,1.06,8;-;8,8.7,1.094,8;-;8,,13.88,10.47,4,8,,,,,16.02,19.45,7,10,401,44.9,5.97
Q96I36,Uncharacterized protein C12orf62,5.26,1,1,1,3,0.954,2;-;-,,1.101,2;-;-,,1.008,2;-;-,,1.001,2;-;-,,1.018,2;-;-,,5.19,5.26,1,2,,,,,2.74,5.26,1,1,133,14.9,9.52
Q96I45,Transmembrane protein 141,7.41,1,1,1,1,,,,,,,,,,,,,,,,2.48,7.41,1,1,,,,,,,,,108,11.9,8.5
Q96I59,"Probable asparaginyl-tRNA synthetase, mitochondrial",5.03,1,3,3,3,0.969,1;-;-,,1.08,1;-;-,,0.978,1;-;-,,0.948,1;-;-,,0.984,1;-;-,,8.26,5.03,3,3,,,,,,,,,477,54.1,7.24
Q96I99,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",44.21,6,16,16,59,1.114,26;-;25,4.3,1.14,26;-;25,,1.026,26;-;25,1.9,1.096,26;-;25,1.3,1.081,26;-;25,,114.1,44.21,16,30,,,,,103.33,42.82,15,29,432,46.5,6.39
Q96IJ6,Isoform 1 of Mannose-1-phosphate guanyltransferase alpha,13.81,6,6,6,12,1.028,6;-;5,1.7,0.87,6;-;5,,0.976,6;-;5,0.3,0.938,6;-;5,9.8,0.916,6;-;5,,15.11,13.81,6,6,,,,,15.42,10,4,6,420,46.3,7.21
Q96IQ9,zinc finger protein 414 isoform 1,4.36,1,1,1,4,1.116,2;-;1,5.3,1.435,2;-;1,,1.113,2;-;1,10.7,1.41,2;-;1,15.7,1.324,2;-;1,,9.34,4.36,1,2,,,,,9.51,4.36,1,2,390,41,7.64
Q96IX5,Up-regulated during skeletal muscle growth protein 5,17.24,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1.83,17.24,1,1,58,6.5,9.76
Q96IY4,Isoform 1 of Carboxypeptidase B2,1.89,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2.13,1.89,1,1,423,48.4,7.71
Q96IZ0,PRKC apoptosis WT1 regulator protein,3.24,1,1,1,2,0.694,1;-;-,,0.702,1;-;-,,1.029,1;-;-,,0.751,1;-;-,,0.869,1;-;-,,2.97,3.24,1,1,,,,,2.42,3.24,1,1,340,36.5,5.41
Q96J02,Isoform 2 of E3 ubiquitin-protein ligase Itchy homolog,8.12,15,5,5,18,1.078,7;-;7,7,0.871,7;-;7,,1.086,7;-;7,4.3,0.921,7;-;7,7.3,0.951,7;-;7,,16.09,6.5,4,10,,,,,15.61,7.19,4,8,862,98.6,6.25
Q96JB2,Isoform 2 of Conserved oligomeric Golgi complex subunit 3,5.86,2,2,2,2,1.178,1;-;1,4.1,1.055,1;-;1,,1.078,1;-;1,24.8,1.074,1;-;1,26.6,1.121,1;-;1,,2.46,2.48,1,1,,,,,3,3.38,1,1,444,50.5,5
Q96JB5,Isoform 2 of CDK5 regulatory subunit-associated protein 3,19.09,4,7,7,20,1.003,7;-;7,0.9,0.881,7;-;7,,0.942,7;-;7,3.6,0.955,7;-;7,2.7,0.95,7;-;7,,37.44,19.09,7,11,,,,,25.98,16.95,6,9,419,46.3,4.63
Q96JC1,Isoform 2 of Vam6/Vps39-like protein,7.31,2,4,4,8,1.053,3;-;4,12.9,1.018,3;-;4,,0.987,3;-;4,6.6,0.938,3;-;4,15.9,1.044,3;-;4,,12.41,5.71,3,4,,,,,11.58,7.31,4,4,875,100.7,7.12
Q96JG6,Isoform 1 of Coiled-coil domain-containing protein 132,10.06,5,6,6,10,1.198,4;-;3,26.1,1.079,4;-;3,,1.057,4;-;3,1.6,1.055,4;-;3,0.9,1.048,4;-;3,,24.42,10.06,6,6,,,,,16.62,5.6,3,4,964,111.1,6.2
Q96JH7,Deubiquitinating protein VCIP135,11.78,1,10,10,15,1.216,6;-;5,11.8,1.044,6;-;5,,0.921,6;-;5,1,0.934,6;-;5,2.2,0.999,6;-;5,,27.11,8.51,8,8,,,,,14.32,7.86,6,7,1222,134.2,7.2
Q96JI7,Isoform 1 of Spatacsin,0.41,1,1,1,6,1.247,2;-;3,13,0.835,2;-;3,,1.258,2;-;3,10,1.26,2;-;3,4.4,0.969,2;-;3,,7.53,0.41,1,3,,,,,7.77,0.41,1,3,2443,278.7,5.97
Q96JJ7,Isoform 2 of Protein disulfide-isomerase TMX3,12.31,4,2,3,8,0.931,3;-;2,0.9,0.964,3;-;2,,0.973,3;-;2,0.1,0.91,3;-;2,9.1,0.869,3;-;2,,15.16,12.31,3,6,,,,,4.99,9.23,2,2,195,22.3,6.54
Q96JM2,Isoform 1 of Zinc finger protein 462,0.72,2,1,1,3,1.635,1;-;2,1.6,1.032,1;-;2,,0.777,1;-;2,4.2,0.903,1;-;2,5.7,0.794,1;-;2,,2.14,0.72,1,1,,,,,4.6,0.72,1,2,2506,284.5,7.58
Q96JM3,Zinc finger protein 828,4.68,1,3,3,5,1.253,1;-;2,12,1.181,1;-;2,,0.862,1;-;2,11.3,1.003,1;-;2,11.7,1.08,1;-;2,,3.14,3.82,2,2,,,,,5,4.68,3,3,812,89,8.44
Q96JY6,Isoform 1 of PDZ and LIM domain protein 2,39.2,15,10,10,18,0.959,7;-;7,6.8,1.104,7;-;7,,1.001,7;-;7,6.6,1.119,7;-;7,4.8,1.105,7;-;7,,46.37,32.95,9,11,,,,,27.02,24.72,6,7,352,37.4,8.72
Q96K17,Transcription factor BTF3 homolog 4,8.86,4,1,3,15,0.959,-;-;1,,1.145,-;-;1,,0.954,-;-;1,,1.04,-;-;1,,1.015,-;-;1,,15.31,5.06,2,7,,,,,12.44,8.86,3,8,158,17.3,6.35
Q96K49,Isoform 2 of Transmembrane protein 87B,8.12,6,4,4,14,0.916,7;-;7,5.4,0.807,7;-;7,,1.014,7;-;7,5.7,0.798,7;-;7,2.8,0.901,7;-;7,,20.72,8.12,4,7,,,,,19.86,8.12,4,7,554,63.4,7.44
Q96K76,Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 47,22.77,4,24,24,48,1.001,18;-;13,3.7,0.903,18;-;13,,0.933,18;-;13,1.4,0.878,18;-;13,9.7,0.913,18;-;13,,75.34,19.97,22,28,,,,,62.07,18.41,18,20,1287,147.1,5.07
Q96KA5,Isoform 2 of Cleft lip and palate transmembrane protein 1-like protein,6.57,3,2,2,2,,,,,,,,,,,,,,,,6.13,6.57,2,2,,,,,,,,,502,58.3,8.82
Q96KC8,DnaJ homolog subfamily C member 1,1.44,1,1,1,1,0.899,1;-;-,,0.912,1;-;-,,0.987,1;-;-,,1.002,1;-;-,,0.978,1;-;-,,3.05,1.44,1,1,,,,,,,,,554,63.8,8.63
Q96KG9,Isoform 5 of N-terminal kinase-like protein,11.66,7,7,7,10,1.118,5;-;4,3.4,0.955,5;-;4,,0.992,5;-;4,8.1,0.922,5;-;4,6.2,0.984,5;-;4,,18.9,10.54,6,6,,,,,11.8,7.03,4,4,626,69.2,8.68
Q96KK5,Histone H2A type 1-H,71.09,7,0,13,436,,,,,,,,,,,,,,,,461.48,71.09,13,224,,,,,460.93,69.53,11,212,128,13.9,10.89
Q96KM6,Zinc finger protein 512B,1.57,1,1,1,1,1.054,1;-;-,,1.192,1;-;-,,0.786,1;-;-,,1.034,1;-;-,,1.019,1;-;-,,3.33,1.57,1,1,,,,,,,,,892,97.2,9.83
Q96KN1,Protein FAM84B,5.16,1,1,1,1,0.567,1;-;-,,0.673,1;-;-,,0.626,1;-;-,,0.46,1;-;-,,0.941,1;-;-,,0,5.16,1,1,,,,,,,,,310,34.5,5.54
Q96KP1,Exocyst complex component 2,8.23,1,7,7,12,1.112,7;-;3,3.4,0.858,7;-;3,,0.931,7;-;3,6.9,0.841,7;-;3,15.6,0.895,7;-;3,,27.18,8.23,7,8,,,,,13.27,3.9,3,4,924,104,6.9
Q96KP4,Isoform 1 of Cytosolic non-specific dipeptidase,54.95,11,21,21,158,0.986,64;-;71,3.2,0.997,64;-;71,,0.986,64;-;71,2.6,1.007,64;-;71,1.7,1.014,64;-;71,,253.86,54.95,20,71,,,,,280.89,50.11,18,87,475,52.8,5.97
Q96L08,Isoform 1 of Sushi domain-containing protein 3,2.35,1,1,1,1,,,,,,,,,,,,,,,,0,2.35,1,1,,,,,,,,,255,27.1,10.21
Q96L58,"Beta-1,3-galactosyltransferase 6",1.82,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1.82,1,1,329,37.1,9.66
Q96L91,Isoform 4 of E1A-binding protein p400,1.08,7,2,2,3,0.961,2;-;1,5.9,1.314,2;-;1,,1.139,2;-;1,16.3,1.356,2;-;1,15.3,1.231,2;-;1,,6.48,1.08,2,2,,,,,4,0.53,1,1,3043,331.7,9.09
Q96L92,Isoform 2 of Sorting nexin-27,22.35,6,7,8,19,0.978,7;-;5,3.1,1.121,7;-;5,,1.136,7;-;5,5.2,1.232,7;-;5,7.5,1.096,7;-;5,,39.98,20.45,7,10,,,,,33.34,17.05,7,9,528,59.8,6.32
Q96LJ7,Dehydrogenase/reductase SDR family member 1,18.21,1,3,4,8,0.938,2;-;2,15.6,1.215,2;-;2,,1.211,2;-;2,4.3,1.091,2;-;2,22.9,0.93,2;-;2,,11.23,15.02,3,4,,,,,12.42,18.21,4,4,313,33.9,7.83
Q96LW7,Isoform 2 of Bcl10-interacting CARD protein,3.83,2,1,1,1,,,,,,,,,,,,,,,,2.47,3.83,1,1,,,,,,,,,183,20.6,8.1
Q96MC4,"cDNA FLJ32655 fis, clone TESTI1000025, weakly similar to M.musculus testis-specific protein, DDC8",1.13,1,1,1,1,,,,,,,,,,,,,,,,0,1.13,1,1,,,,,,,,,621,69.8,9.6
Q96ME7,"cDNA FLJ53912, highly similar to Zinc finger protein 512",14.49,3,8,9,15,0.818,7;-;2,15.4,1.298,7;-;2,,0.83,7;-;2,7.2,1.076,7;-;2,11.3,1.072,7;-;2,,31.23,14.49,9,10,,,,,15.06,7.77,5,5,566,64.6,9.76
Q96MG7,Melanoma-associated antigen G1,9.54,1,2,2,3,1.025,1;-;2,0.3,1.258,1;-;2,,0.912,1;-;2,1.8,1.097,1;-;2,3.6,1.123,1;-;2,,1.91,3.95,1,1,,,,,5.81,9.54,2,2,304,34.3,9.28
Q96MH6,Isoform 3 of Transmembrane protein 68,8.89,3,1,1,1,,,,,,,,,,,,,,,,2.28,8.89,1,1,,,,,,,,,135,15.8,6.7
Q96MU7,Isoform 2 of YTH domain-containing protein 1,5.5,2,4,4,6,0.947,1;-;1,3.8,1.166,1;-;1,,0.931,1;-;1,6.3,1.118,1;-;1,14.7,1.09,1;-;1,,6.09,5.5,4,5,,,,,2.8,1.13,1,1,709,82.6,5.96
Q96MW5,"cDNA FLJ55996, highly similar to Conserved oligomeric Golgi complex component 8",5.01,1,3,3,4,1.345,-;-;1,,1.103,-;-;1,,0.952,-;-;1,,1.011,-;-;1,,0.902,-;-;1,,5.85,2.66,2,2,,,,,4.88,3.76,2,2,639,71.2,5.26
Q96MX0,Isoform 1 of CKLF-like MARVEL transmembrane domain-containing protein 3,16.48,1,2,2,3,0.561,-;-;2,,0.79,-;-;2,,0.927,-;-;2,,0.583,-;-;2,,1.036,-;-;2,,2.17,3.85,1,1,,,,,5.09,16.48,2,2,182,19.7,4.56
Q96MX6,HZGJ,9.28,17,4,5,9,2.058,4;-;3,3.5,1.187,4;-;3,,1.256,4;-;3,12.4,1.429,4;-;3,3,1.071,4;-;3,,13.65,9.28,5,6,,,,,14.27,7.06,3,3,765,84.7,8.12
Q96N67,Isoform 4 of Dedicator of cytokinesis protein 7,1.48,6,1,2,7,1.693,1;-;-,,0.67,1;-;-,,0.853,1;-;-,,0.623,1;-;-,,0.773,1;-;-,,11.1,1.48,2,3,,,,,14.1,1.48,2,4,2098,238.1,6.83
Q96N96,"cDNA FLJ41035 fis, clone HLUNG2002465, highly similar to Homo sapiens spermatogenesis associated 13 (SPATA13), mRNA",2.61,8,2,2,3,1.589,1;-;-,,1.169,1;-;-,,1.052,1;-;-,,1.451,1;-;-,,0.987,1;-;-,,2.59,1.22,1,1,,,,,2.86,2.61,2,2,574,66.4,6.54
Q96NB2,Sideroflexin-2,12.42,1,4,4,5,1.141,1;-;1,12.7,0.941,1;-;1,,1.019,1;-;1,9.3,0.981,1;-;1,4.1,0.925,1;-;1,,10.59,12.42,4,4,,,,,2.78,1.86,1,1,322,36.2,9.41
Q96NB3,Zinc finger protein 830,10.48,2,2,3,5,1.02,2;-;-,,1.2,2;-;-,,0.986,2;-;-,,1.045,2;-;-,,1.006,2;-;-,,5.4,10.48,3,3,,,,,2.53,1.61,1,2,372,42,5.26
Q96NC0,Zinc finger matrin-type protein 2,7.54,2,2,2,4,1.205,2;-;-,,1.198,2;-;-,,0.948,2;-;-,,1.064,2;-;-,,1.057,2;-;-,,5,7.54,2,2,,,,,4.86,3.52,1,2,199,23.6,9.01
Q96P11,Putative uncharacterized protein NSUN5,4.44,5,2,2,3,1.029,2;-;1,2.1,1.136,2;-;1,,0.994,2;-;1,9.5,1.113,2;-;1,13.6,1.064,2;-;1,,6.05,4.44,2,2,,,,,2.24,1.87,1,1,428,46.2,8.4
Q96P48,"Isoform 3 of Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",18.62,16,22,23,64,1.045,27;-;25,5.6,0.885,27;-;25,,1.035,27;-;25,1.3,0.924,27;-;25,3.9,0.9,27;-;25,,116,17.37,18,32,,,,,104.85,15.71,19,32,1439,160.9,6.21
Q96P53,WD repeat and FYVE domain-containing protein 2,2.75,1,1,1,1,0.992,1;-;-,,0.904,1;-;-,,0.924,1;-;-,,0.84,1;-;-,,0.94,1;-;-,,3.84,2.75,1,1,,,,,,,,,400,45.1,6.93
Q96P70,Importin-9,9.61,1,8,8,13,0.947,4;-;6,11.1,0.943,4;-;6,,1.037,4;-;6,4.6,0.977,4;-;6,10.4,0.985,4;-;6,,16.69,6.92,5,5,,,,,24.46,7.68,7,8,1041,115.9,4.81
Q96PD5,Isoform 1 of N-acetylmuramoyl-L-alanine amidase,3.99,2,1,1,1,0.82,-;-;1,,0.673,-;-;1,,0.738,-;-;1,,0.647,-;-;1,,0.697,-;-;1,,,,,,,,,,4.83,3.99,1,1,576,62.2,7.55
Q96PE3,"Isoform 2 of Type I inositol-3,4-bisphosphate 4-phosphatase",8.64,5,6,6,10,0.975,4;-;4,6.1,1.087,4;-;4,,0.901,4;-;4,1,1.111,4;-;4,8.8,0.965,4;-;4,,14.25,7.25,5,5,,,,,13.87,5.12,4,5,938,105.6,7.05
Q96PE7,"Methylmalonyl-CoA epimerase, mitochondrial",6.82,1,1,1,2,0.778,1;-;1,17.6,0.814,1;-;1,,0.921,1;-;1,15.2,0.63,1;-;1,12.8,0.779,1;-;1,,0,6.82,1,1,,,,,0,6.82,1,1,176,18.7,9.09
Q96PK6,Isoform 1 of RNA-binding protein 14,32.44,7,21,21,52,0.981,18;-;16,2.4,1.196,18;-;16,,1.023,18;-;16,1.2,1.264,18;-;16,4,1.075,18;-;16,,81.3,32.44,21,29,,,,,73.97,27.65,17,23,669,69.4,9.67
Q96PP8,Guanylate-binding protein 5,17.75,2,7,8,15,1.224,4;-;1,5.8,1.284,4;-;1,,1.233,4;-;1,1.2,1.555,4;-;1,7.9,1.116,4;-;1,,25.3,17.75,8,9,,,,,19.04,10.41,5,6,586,66.6,5.55
Q96PP9,Guanylate-binding protein 4,13.13,4,7,7,16,1,5;-;6,5.3,0.917,5;-;6,,1.034,5;-;6,3.2,1.014,5;-;6,3.8,0.926,5;-;6,,25.38,11.41,6,7,,,,,33.31,11.41,6,9,640,73.1,6.02
Q96PU4,Isoform 1 of E3 ubiquitin-protein ligase UHRF2,3.62,1,2,2,2,,,,,,,,,,,,,,,,7.48,3.62,2,2,,,,,,,,,802,89.9,8.21
Q96PU8,Isoform 5 of Protein quaking,16.09,11,5,6,10,0.94,5;-;2,17.5,1.162,5;-;2,,1.143,5;-;2,15.2,1.191,5;-;2,19.4,1.038,5;-;2,,18.1,16.09,6,7,,,,,8.93,7.26,3,3,317,35.2,6.19
Q96PZ2,Protein FAM111A,1.31,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1.31,1,1,611,70.2,8.53
