Accession,Description,_Coverage,_# Proteins,_# Unique Peptides,_# Peptides,_# PSMs,127/126,127/126 Count,127/126 Variability [%],128/126,128/126 Count,128/126 Variability [%],129/126,129/126 Count,129/126 Variability [%],130/126,130/126 Count,130/126 Variability [%],131/126,131/126 Count,131/126 Variability [%],Score A2,Coverage A2,# Peptides A2,# PSM A2,Score B2,Coverage B2,# Peptides B2,# PSM B2,Score C2,Coverage C2,# Peptides C2,# PSM C2,# AAs,MW [kDa],calc. pI
Q96S59,Isoform 2 of Ran-binding protein 9,7.73,2,2,2,11,0.982,2;3;3,4.1,0.958,2;3;3,27.6,0.991,2;3;3,16.3,1.034,2;3;3,3.1,0.955,2;3;3,5.3,9.38,7.73,2,4,6.44,7.73,2,4,4.78,3.61,1,3,388,43,6.74
Q96SB3,neurabin-2,24.11,1,16,17,33,0.754,7;4;7,14.6,0.638,7;4;7,14.4,0.697,7;4;7,23.1,0.741,7;4;7,20.8,0.969,7;4;7,3.1,41.27,14.2,8,12,28.53,12.73,8,11,30.66,15.06,9,10,817,89.3,4.97
Q96SB8,Isoform 1 of Structural maintenance of chromosomes protein 6,1.47,2,1,1,6,1.379,2;2;1,9.5,0.978,2;2;1,109.4,1.86,2;2;1,28.5,1.252,2;2;1,20.5,1.391,2;2;1,18,5.12,1.47,1,2,2.04,1.47,1,2,0,1.47,1,2,1091,126.2,6.99
Q96ST2,Isoform 3 of Protein IWS1 homolog,6.05,6,4,4,14,1.498,3;3;2,22.1,1.225,3;3;2,42.2,1.399,3;3;2,9.2,1.51,3;3;2,3.6,1.043,3;3;2,30.8,18.39,4.9,3,6,8.25,4.9,3,5,7.15,4.58,3,3,612,69.1,4.92
Q96ST3,Paired amphipathic helix protein Sin3a,11.63,1,12,12,30,1.211,5;7;3,6.2,1.348,5;7;3,32.5,1.556,5;7;3,23.5,1.129,5;7;3,2.4,1.086,5;7;3,9.8,28.23,6.68,6,9,27.64,8.72,8,12,17.82,6.36,7,9,1273,145.1,7.25
Q96SU4,Isoform 5 of Oxysterol-binding protein-related protein 9,2.33,8,2,2,12,,,,,,,,,,,,,,,,1.95,2.33,2,3,2.06,2.33,2,7,0,1.08,1,2,558,62.5,6.37
Q96SZ5,2-aminoethanethiol dioxygenase,8.89,1,1,1,6,1.133,2;2;1,8.1,1.376,2;2;1,40.3,1.117,2;2;1,16.7,1.039,2;2;1,14.8,1.041,2;2;1,1.4,5.74,8.89,1,2,5.84,8.89,1,3,0,8.89,1,1,270,29.7,6.04
Q96T37,Isoform 2 of Putative RNA-binding protein 15,12.96,4,6,8,18,1.23,3;4;2,21.8,0.737,3;4;2,11.8,1.683,3;4;2,22.5,1.317,3;4;2,16.1,1.073,3;4;2,15.4,21.28,10.55,7,8,20.42,8.78,5,7,8.51,4.6,3,3,957,104.7,10.08
Q96T51,Isoform 1 of RUN and FYVE domain-containing protein 1,31.78,7,21,21,55,0.976,12;10;8,0.4,0.7,12;10;8,23.6,0.889,12;10;8,2.4,1.106,12;10;8,2.8,0.929,12;10;8,3.8,61.26,27.54,16,21,57.91,24.58,15,18,40.53,23.31,14,16,708,79.8,5.74
Q96T58,Msx2-interacting protein,0.85,1,2,3,12,1.192,1;-;1,19.6,1.486,1;-;1,,1.315,1;-;1,21.9,1.142,1;-;1,2.1,1.027,1;-;1,,5.34,0.63,2,5,4.44,0.38,2,3,7.61,0.85,3,4,3664,402,7.64
Q96T66,Isoform 2 of Nicotinamide mononucleotide adenylyltransferase 3,11.16,10,2,2,5,0.612,2;2;-,10.9,0.778,2;2;-,3.7,0.609,2;2;-,,0.731,2;2;-,8.3,0.84,2;2;-,7.9,6.74,11.16,2,2,8.21,11.16,2,3,,,,,215,24.1,9.07
Q96TA1,Niban-like protein 1,2.73,3,2,2,13,1.567,2;2;4,11.9,2.525,2;2;4,3.4,1.588,2;2;4,12.8,1.194,2;2;4,7.8,1.276,2;2;4,12.9,15.82,2.73,2,5,10.68,2.73,2,3,16.28,2.73,2,5,733,82.6,6.15
Q96TC7,Isoform 1 of Regulator of microtubule dynamics protein 3,4.68,2,2,2,4,0.427,1;-;-,,0.513,1;-;-,,0.404,1;-;-,,0.527,1;-;-,,0.811,1;-;-,,9.68,4.68,2,3,,,,,2.25,2.34,1,1,470,52.1,5.1
Q99417,C-Myc-binding protein,17.48,1,2,2,10,0.888,2;3;3,13.2,0.876,2;3;3,48.4,1.132,2;3;3,3.4,0.898,2;3;3,15.1,1.002,2;3;3,3,8.17,10.68,1,3,6.31,17.48,2,3,12.24,17.48,2,4,103,12,5.91
Q99418,Isoform 2 of Cytohesin-2,25.06,9,6,7,17,0.719,2;3;2,21.6,0.645,2;3;2,35.2,0.691,2;3;2,24.1,0.885,2;3;2,23.9,0.902,2;3;2,10.8,16.9,21.3,5,5,15.25,21.55,6,7,13.94,14.79,4,5,399,46.5,5.54
Q99426,Tubulin-folding cofactor B,51.64,2,12,12,67,0.869,14;13;15,8.3,1.288,14;13;15,9.3,0.674,14;13;15,8.5,0.908,14;13;15,12,0.896,14;13;15,5.7,61.36,45.9,10,21,72.22,41.39,11,25,61.29,48.77,11,21,244,27.3,5.15
Q99436,Proteasome subunit beta type-7,22.74,3,6,6,27,0.764,6;9;6,5.6,0.953,6;9;6,12.7,0.744,6;9;6,7.5,0.936,6;9;6,8.6,0.951,6;9;6,7,21.84,18.05,4,8,30.1,19.13,5,10,20.47,17.33,4,9,277,29.9,7.68
Q99439,Calponin-2,59.55,9,19,19,144,0.863,32;33;36,7.7,0.911,32;33;36,10,0.82,32;33;36,7.4,0.933,32;33;36,6.3,0.882,32;33;36,1.6,103.8,57.61,18,48,123.86,47.57,16,49,113.74,48.87,17,47,309,33.7,7.33
Q99442,Translocation protein SEC62,17.79,4,8,8,27,0.791,5;4;4,4.8,0.96,5;4;4,16.1,0.979,5;4;4,7.5,0.816,5;4;4,7.9,0.892,5;4;4,5.6,16.16,13.78,6,9,16.14,17.79,8,10,17.83,13.53,6,8,399,45.8,7.12
Q99447,Ethanolamine-phosphate cytidylyltransferase,12.08,2,4,4,11,1.074,2;3;2,3,1.021,2;3;2,43.6,0.714,2;3;2,3.6,1.129,2;3;2,3.5,1.006,2;3;2,7,12.12,8.48,3,5,10.73,10.28,3,4,5.35,6.68,2,2,389,43.8,6.92
Q99459,Cell division cycle 5-like protein,36.16,5,23,23,93,1.244,24;25;17,5.4,1.206,24;25;17,10.4,1.49,24;25;17,8.3,1.208,24;25;17,0.6,1.118,24;25;17,2.5,83.85,30.92,19,32,90.46,31.42,19,36,57.48,24.56,14,25,802,92.2,8.18
Q99460,Isoform 1 of 26S proteasome non-ATPase regulatory subunit 1,37.15,5,29,29,95,0.988,19;21;22,7.8,0.837,19;21;22,15.7,0.807,19;21;22,10.6,0.876,19;21;22,14.1,1.005,19;21;22,4.8,96.44,27.7,23,35,85.39,27.7,21,32,69.7,21.83,18,28,953,105.8,5.39
Q99467,CD180 antigen,2.12,1,1,1,2,1.269,-;1;1,,1.107,-;1;1,44.1,1.39,-;1;1,48.7,1.589,-;1;1,,1.229,-;1;1,56.4,,,,,2.6,2.12,1,1,2.68,2.12,1,1,661,74.1,6.43
Q99471,Prefoldin subunit 5,54.55,6,7,7,31,0.828,9;5;10,2.9,0.603,9;5;10,20.4,0.783,9;5;10,5.9,0.725,9;5;10,10.4,0.934,9;5;10,4.6,37.62,44.16,5,13,15.24,41.56,5,6,29,47.4,6,12,154,17.3,6.33
Q99490,"Isoform 2 of Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",5.02,2,3,3,9,0.966,1;2;2,13.5,1.253,1;2;2,23.2,0.91,1;2;2,11.5,0.951,1;2;2,12.1,0.931,1;2;2,3.3,5.07,1.08,1,2,7.84,2.39,2,3,10.31,5.02,3,4,836,90.5,8.78
Q99496,E3 ubiquitin-protein ligase RING2,14.58,4,3,4,12,0.897,2;1;2,15.6,1.007,2;1;2,32,1.04,2;1;2,11.1,1.03,2;1;2,15.4,0.901,2;1;2,20.9,15.05,14.58,4,5,12.2,12.5,3,4,9.8,9.23,2,3,336,37.6,6.84
Q99497,Protein DJ-1,60.85,1,15,15,300,0.947,78;82;83,1.9,0.992,77;81;83,1,0.684,78;82;83,1.8,1.008,78;82;83,9.5,0.954,78;82;83,1.7,263.85,60.85,15,97,269.15,60.85,13,101,272.34,60.85,12,102,189,19.9,6.79
Q99501,Isoform 3 of GAS2-like protein 1,21.88,5,6,6,16,0.516,-;-;1,,0.766,-;-;1,,0.673,-;-;1,,0.621,-;-;1,,0.698,-;-;1,,10.56,12.46,3,5,18.82,21.88,6,8,9.89,9.12,2,3,329,34.6,6.42
Q99523,Sortilin,3.97,1,3,4,8,0.859,1;-;1,23.4,1.196,1;-;1,,0.853,1;-;1,6.5,0.973,1;-;1,4.6,1.107,1;-;1,,5.35,1.2,1,2,5.94,1.93,2,3,8.36,3.25,3,3,831,92,5.74
Q99536,Synaptic vesicle membrane protein VAT-1 homolog,31.3,4,9,9,48,1.409,9;9;10,7.9,1.378,9;9;10,13.1,1.661,9;9;10,5.6,1.296,9;9;10,7.8,1.146,9;9;10,9.5,43.27,26.97,7,13,60.63,31.3,9,18,49.65,21.63,6,17,393,41.9,6.29
Q99549,Isoform 1 of M-phase phosphoprotein 8,8.14,3,4,4,14,1.229,2;4;2,8.5,1.805,2;4;1,36.7,1.607,2;4;2,4.3,1.139,2;4;2,16,1.041,2;4;2,4.2,23.44,8.14,4,7,14.38,3.49,2,4,4.9,1.98,1,3,860,97.1,6.06
Q99567,Nuclear pore complex protein Nup88,18.08,1,9,9,18,1.133,4;4;3,14.3,1.342,4;4;3,9.1,1.393,4;4;3,24.8,1.117,4;4;3,14.7,1.076,4;4;3,1.5,17.24,6.88,4,5,24.93,12.82,6,7,18.21,7.96,5,6,741,83.5,5.69
Q99570,Phosphoinositide 3-kinase regulatory subunit 4,3.09,4,4,5,7,0.941,1;-;1,28.3,0.565,1;-;1,,0.822,1;-;1,38.3,1.164,1;-;1,35,1.054,1;-;1,,3.3,1.99,3,3,2.81,0.66,1,1,6.1,1.77,3,3,1358,153,7.17
Q99571,P2X purinoceptor 4,11.08,17,2,3,6,1.33,1;2;1,12.6,0.966,1;2;1,15.2,2.075,1;2;1,11.5,1.344,1;2;1,7.7,1.139,1;2;1,6.4,3.1,5.93,1,1,4.46,9.79,2,2,2.04,11.08,3,3,388,43.3,7.99
Q99575,Ribonucleases P/MRP protein subunit POP1,0.88,1,1,1,1,1.455,1;-;-,,0.66,1;-;-,,1.766,1;-;-,,1.333,1;-;-,,1.225,1;-;-,,2.34,0.88,1,1,,,,,,,,,1024,114.6,9.22
Q99590,Isoform 2 of SFRS2-interacting protein,9.84,5,7,8,18,1.532,3;2;2,4,0.425,3;2;2,22.4,1.752,3;2;2,20.3,1.509,3;2;2,8.2,1.295,3;2;2,12.6,13.51,7.93,5,7,4.95,4.44,4,5,14.53,4.01,4,6,1148,128.8,8.29
Q99598,Translin-associated protein X,41.03,4,10,10,62,1.028,15;14;14,2.2,1.11,15;14;14,22.7,0.903,15;14;14,8.6,1.077,15;14;14,5.9,0.948,15;14;14,6.7,73.08,41.03,10,25,56.58,41.03,9,20,38.7,34.48,9,17,290,33.1,6.55
Q99613,Eukaryotic translation initiation factor 3 subunit C,33.95,6,27,27,132,1.165,31;29;25,4.2,0.889,31;29;25,23.1,1.16,31;29;25,2.9,1.058,31;29;25,2.1,1.096,31;29;25,6.5,146.01,27.6,21,51,102.53,29.79,22,42,101.76,26.73,20,39,913,105.3,5.68
Q99614,Tetratricopeptide repeat protein 1,31.16,1,8,8,27,0.798,7;7;6,7,0.749,7;7;6,55.6,0.465,7;7;6,9.5,0.835,7;7;6,2.5,0.987,7;7;6,3.8,31.27,21.92,5,10,24.82,20.89,5,9,17.02,23.29,6,8,292,33.5,4.84
Q99615,DnaJ homolog subfamily C member 7,25.71,3,11,11,24,1.033,4;4;4,5.8,1.225,4;4;4,16.8,0.894,4;4;4,14,1.019,4;4;4,7.3,0.995,4;4;4,2.8,21.83,18.42,8,9,21.93,16.4,6,8,18.26,14.57,6,7,494,56.4,6.96
Q99623,Prohibitin-2,73.24,2,24,24,247,0.957,41;39;43,3.3,1.464,41;39;43,1.7,1.321,41;39;43,5.7,1.011,41;39;43,6.5,0.948,41;39;43,2.3,231.64,65.55,20,80,236.59,71.24,22,86,221.46,71.24,22,81,299,33.3,9.83
Q99627,COP9 signalosome complex subunit 8 isoform 2,37.5,5,4,4,12,0.884,4;2;4,7.4,0.924,4;2;4,8.1,0.846,4;2;4,6.5,0.96,4;2;4,13.7,1.041,4;2;4,1,19.95,37.5,4,6,6.13,15,2,2,14.91,28.13,3,4,160,17.9,7.25
Q99638,Cell cycle checkpoint control protein RAD9A,4.35,1,1,1,2,1.357,-;1;1,,1.885,-;1;1,29.1,1.213,-;1;1,21.9,1.197,-;1;1,,1.3,-;1;1,3,,,,,2.51,4.35,1,1,0,4.35,1,1,391,42.5,5.66
Q99653,Calcium-binding protein p22,31.28,3,5,5,11,0.852,3;3;2,21.6,0.731,3;3;2,38.2,1.14,3;3;2,31.7,0.876,3;3;2,26.7,0.964,3;3;2,7.3,15.84,15.9,2,5,7.47,13.33,2,3,4.61,22.56,3,3,195,22.4,5.1
Q99683,Mitogen-activated protein kinase kinase kinase 5,8.15,6,9,9,24,0.617,7;3;6,3.1,0.659,7;3;6,10,0.488,7;3;6,10.2,0.759,7;3;6,8.1,0.82,7;3;6,3.3,27.42,7.06,7,11,11.73,2.55,4,6,14.49,1.97,3,7,1374,154.4,5.78
Q99685,Monoglyceride lipase,20.13,6,4,4,14,0.392,4;4;4,2.4,0.534,4;4;4,9.9,0.375,4;4;4,9,0.477,4;4;4,2.8,0.634,4;4;4,7.4,15.48,16.83,3,6,12.2,12.21,3,4,10.54,8.91,2,4,303,33.2,6.99
Q99698,Isoform 1 of Lysosomal-trafficking regulator,0.61,3,2,2,2,,,,,,,,,,,,,,,,,,,,3.23,0.39,1,1,0,0.21,1,1,3801,428.9,6.61
Q99704,Isoform 1 of Docking protein 1,8.32,4,3,3,10,0.567,1;3;2,5.4,0.785,1;3;2,5.1,0.407,1;3;2,25.3,0.636,1;3;2,21.6,0.786,1;3;2,0.5,2.69,1.46,1,2,12.54,8.32,3,4,9.44,6.44,2,4,481,52.4,6.47
Q99714,Isoform 1 of 3-hydroxyacyl-CoA dehydrogenase type-2,66.28,3,12,12,114,1.027,25;26;26,3.2,0.765,25;26;26,5.5,1.287,25;26;26,1.2,1.098,25;26;26,1.4,0.96,25;26;26,2.6,100.28,58.62,11,36,108.59,53.26,10,40,107.9,66.28,12,38,261,26.9,7.78
Q99720,Isoform 1 of Sigma non-opioid intracellular receptor 1,20.63,5,2,2,5,0.891,-;1;-,,1.801,-;1;-,,1.022,-;1;-,,0.751,-;1;-,,1.16,-;1;-,,5.44,20.63,2,2,6.73,20.63,2,2,2.17,5.83,1,1,223,25.1,5.96
Q99729,Isoform 3 of Heterogeneous nuclear ribonucleoprotein A/B,47.37,8,12,13,144,1.401,33;29;23,6.9,1.424,33;29;23,22.6,1.536,33;29;23,8.7,1.172,33;29;23,1.4,1.081,33;29;23,2,141.52,43.16,12,55,128.66,43.16,12,49,102.66,44.21,12,40,285,30.6,7.91
Q99733,Nucleosome assembly protein 1-like 4,42.93,6,12,14,100,0.78,14;22;14,6.3,0.977,14;22;12,7.5,0.603,14;22;14,12.9,0.806,14;22;14,9.2,0.958,14;22;14,4.7,90.79,33.33,10,31,98.2,40,13,39,79.41,36.8,11,30,375,42.8,4.69
Q99735,Putative uncharacterized protein MGST2,18.18,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2.12,18.18,1,1,77,8.4,9.45
Q99747,Gamma-soluble NSF attachment protein,20.51,2,6,6,14,0.901,3;4;3,22.3,0.869,3;4;3,43.9,0.892,3;4;3,31.7,1.146,3;4;3,10.7,0.977,3;4;3,9.5,7.02,10.58,3,4,16.13,15.71,4,5,14.42,14.1,4,5,312,34.7,5.41
Q99766,"ATP synthase subunit s, mitochondrial",11.63,4,3,3,7,0.799,2;2;1,15.6,0.612,2;2;1,46.5,1.044,2;2;1,25.4,0.844,2;2;1,24.3,0.885,2;2;1,10.2,5.01,7.91,2,2,4.53,4.19,1,2,6.67,11.63,3,3,215,24.9,7.56
Q99767,amyloid beta A4 precursor protein-binding family A member 2 isoform b,4.07,2,3,3,5,1.099,2;1;-,11.1,0.196,2;1;-,35,0.759,2;1;-,,1.408,2;1;-,30.1,0.952,2;1;-,9.2,5.91,2.85,2,2,3.16,2.85,1,1,1.95,4.07,2,2,737,81.1,4.75
Q99795,Cell surface A33 antigen,5.96,1,2,2,2,1.036,1;-;1,4.5,1.074,1;-;1,,1.069,1;-;1,29.7,1.003,1;-;1,27.1,1.096,1;-;1,,3.06,3.45,1,1,,,,,1.87,2.51,1,1,319,35.6,4.93
Q99798,"Aconitate hydratase, mitochondrial",47.56,4,32,32,263,0.993,60;73;59,2.1,1.128,60;73;59,9.5,1.444,60;73;59,1.7,0.987,60;73;59,1.1,0.954,60;73;59,1.3,262.95,43.33,27,91,291.96,41.54,26,93,236.79,41.54,27,79,780,85.4,7.61
Q99805,Transmembrane 9 superfamily member 2,22.93,2,13,13,44,0.628,10;12;8,9.3,0.501,9;12;8,11.3,0.61,10;12;8,9.4,0.564,10;12;8,13.2,0.912,10;12;8,5.4,35.16,17.95,10,17,42.93,16.29,8,16,27.01,14.93,8,11,663,75.7,7.44
Q99807,Isoform 2 of Ubiquinone biosynthesis protein COQ7 homolog,15.08,2,2,2,7,1.054,3;2;2,11.6,0.859,3;2;2,14.7,1.559,3;2;2,14.1,0.88,3;2;2,4.9,1.215,3;2;2,12.9,6.3,15.08,2,3,4.31,15.08,2,2,1.98,15.08,2,2,179,20.2,5.99
Q99816,Isoform 1 of Tumor susceptibility gene 101 protein,24.36,2,7,7,18,0.85,7;4;3,10.3,0.468,7;4;3,26.7,0.861,7;4;3,7.6,0.975,7;4;3,30.9,0.954,7;4;3,11.8,23.13,16.67,4,7,16.77,11.03,3,5,18.23,14.36,5,6,390,43.9,6.46
Q99828,Calcium and integrin-binding protein 1,27.75,1,3,3,3,,,,,,,,,,,,,,,,2.14,4.71,1,1,3.12,23.04,2,2,,,,,191,21.7,4.78
Q99832,T-complex protein 1 subunit eta,81.95,5,39,39,324,0.849,66;66;65,1.6,0.847,66;67;63,11.1,0.684,66;66;65,0.2,0.868,66;67;65,14.1,0.969,66;66;65,1.8,316.59,77.72,38,115,288.29,70.9,32,101,277.28,75.51,32,108,543,59.3,7.65
Q99835,Smoothened homolog,0.76,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,0,0.76,1,2,787,86.3,8.34
Q99836,myeloid differentiation primary response protein MyD88 isoform 3,2.65,4,1,1,1,1.012,-;-;1,,1.774,-;-;1,,0.655,-;-;1,,0.885,-;-;1,,1.014,-;-;1,,,,,,,,,,3.3,2.65,1,1,264,29.6,8.28
Q99848,Probable rRNA-processing protein EBP2,7.84,4,3,3,8,1.145,2;3;2,3.2,1.807,2;3;2,12.2,1.553,2;3;2,2.2,0.89,2;3;2,6.8,1.225,2;3;2,2.9,9.31,7.84,3,3,9.35,7.84,3,3,6.18,5.56,2,2,306,34.8,10.1
Q99879,Histone H2B type 1-M,84.92,14,1,19,2588,,,,,,,,,,,,,,,,1606.88,80.16,14,914,1678.2,84.92,18,984,1283.63,80.16,16,690,126,14,10.32
Q99933,Isoform 4 of BAG family molecular chaperone regulator 1,19.57,4,3,3,8,1.021,1;3;2,20.2,1.163,1;3;2,17.5,1.173,1;3;2,16.2,0.656,1;3;2,30.9,1.037,1;3;2,3.6,4.3,10.43,2,2,8.99,15.65,2,3,10.33,19.57,3,3,230,26,5.24
Q99943,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,20.85,2,4,4,11,0.75,-;2;1,,0.834,-;2;1,25.1,0.794,-;2;1,14.2,0.843,-;2;1,,1.032,-;2;1,1.6,9.61,10.25,2,3,10.07,18.02,3,5,6.85,18.02,3,3,283,31.7,9.38
Q99952,tyrosine-protein phosphatase non-receptor type 18 isoform 2,24.65,3,6,6,24,1.005,6;3;5,19.1,1.033,6;3;5,21,0.87,6;3;5,15.6,1.275,6;3;5,5,1.053,6;3;5,7.1,42,22.38,5,11,19.55,22.38,5,6,25.22,14.45,4,7,353,38.5,8.59
Q99969,Retinoic acid receptor responder protein 2,25.15,3,4,4,9,0.453,1;1;2,20.6,0.497,1;1;2,31.4,0.367,1;1;2,43.4,0.78,1;1;2,19.5,0.809,1;1;2,6.3,5.84,14.72,2,2,8.68,19.02,3,3,8.61,20.86,3,4,163,18.6,9.09
Q99973,Isoform 2 of Telomerase protein component 1,1.07,2,2,2,6,1.179,1;-;2,2.7,1.098,1;-;2,,1.153,1;-;2,1.9,1.094,1;-;2,13.8,0.969,1;-;2,,5.96,1.07,2,3,,,,,6.22,1.07,2,3,2620,289.4,8.1
Q99986,Serine/threonine-protein kinase VRK1,18.94,1,7,7,25,1.248,7;7;3,1.1,1.512,7;7;3,70,1.523,7;7;3,11.9,1.025,7;7;3,9.7,1.034,7;7;3,5.4,25.3,15.66,5,9,25.83,17.17,6,11,12.05,9.09,2,5,396,45.4,8.91
Q99996,Isoform 5 of A-kinase anchor protein 9,2.1,12,6,7,17,1.182,1;1;2,12.8,0.73,1;1;2,22.5,1.175,1;1;2,14.3,1.188,1;1;2,12.1,1.178,1;1;2,15.6,12.68,0.99,3,4,9.92,1.06,4,6,11,1.63,5,7,3857,447.5,4.98
Q9BPW8,Protein NipSnap homolog 1,50.35,4,11,13,73,1.457,9;7;9,6,1.484,9;7;9,11.7,2.419,9;7;9,12.1,1.387,9;7;9,2.3,1.059,9;7;9,4.7,56.68,48.24,11,25,46.02,31.34,11,24,52.24,30.28,9,24,284,33.3,9.31
Q9BPX5,Actin-related protein 2/3 complex subunit 5-like protein,47.71,1,4,5,18,0.977,4;4;3,11.9,1.582,4;3;3,9.3,0.8,4;4;3,19.8,0.826,4;4;3,11.7,0.941,4;4;3,8.6,24.45,47.71,5,7,16.61,47.71,5,5,18.84,47.71,5,6,153,16.9,6.6
Q9BPX6,Isoform 2 of Calcium-binding atopy-related autoantigen 1,9.43,7,3,3,13,0.685,5;4;2,3.7,0.688,5;4;2,16.1,0.637,5;4;2,11,0.858,5;4;2,7.7,0.888,5;4;2,5.4,9.2,9.43,3,6,9.62,6.45,2,4,10.41,4.71,1,3,403,45.9,9
Q9BPX7,UPF0415 protein C7orf25,4.75,2,2,2,2,0.688,-;-;1,,0.758,-;-;1,,0.614,-;-;1,,0.818,-;-;1,,0.939,-;-;1,,,,,,2.13,2.85,1,1,2.12,1.9,1,1,421,46.4,6.42
Q9BQ39,ATP-dependent RNA helicase DDX50,6.65,3,2,4,14,1.372,1;2;-,16.7,2.388,1;2;-,17.6,2.063,1;2;-,,1.329,1;2;-,12,1.158,1;2;-,19.6,10.91,4.21,2,6,13.5,6.65,4,6,2.37,2.04,1,2,737,82.5,9.17
Q9BQ52,Isoform 1 of Zinc phosphodiesterase ELAC protein 2,10.9,6,6,6,9,1.008,2;1;3,22.3,0.782,2;1;3,6.5,1.048,2;1;3,18.7,0.914,2;1;3,18.1,1.064,2;1;3,16.1,9.4,4.96,3,3,1.97,2.42,2,2,13.18,8.11,4,4,826,92.2,7.9
Q9BQ61,Uncharacterized protein C19orf43,31.25,1,4,4,12,1.251,4;4;2,12.8,1.139,4;4;2,18.5,0.827,4;4;2,16,1.205,4;4;2,16,1.166,4;4;2,2.2,15.58,31.25,4,5,15.77,31.25,4,5,5.78,11.36,2,2,176,18.4,9.44
Q9BQ69,MACRO domain-containing protein 1,10.77,1,3,3,6,1.006,1;1;2,5.7,1.622,1;1;2,14.2,1.109,1;1;2,3.1,0.939,1;1;2,16.4,0.979,1;1;2,8.8,6.13,7.38,2,2,6.57,6.46,2,2,6.52,3.38,1,2,325,35.5,9.51
Q9BQA9,hypothetical protein LOC79415 isoform b,9.25,5,2,2,8,0.817,2;2;-,5.9,1.879,2;2;-,7,1.109,2;2;-,,0.68,2;2;-,5.8,0.929,2;2;-,0.7,10.83,9.25,2,4,5.87,9.25,2,2,5.85,4.62,1,2,173,19.4,6.8
Q9BQB6,vitamin K epoxide reductase complex subunit 1 isoform 2,14.13,4,1,1,8,0.866,2;2;1,6.3,1.079,2;2;1,7,0.997,2;2;1,7,1.135,2;2;1,4.2,0.952,2;2;1,4.8,10.22,14.13,1,3,9.8,14.13,1,3,7.39,14.13,1,2,92,9.9,8.4
Q9BQC6,"Ribosomal protein 63, mitochondrial",12.75,1,1,1,3,,,,,,,,,,,,,,,,3.38,12.75,1,1,3.58,12.75,1,1,3.76,12.75,1,1,102,12.3,11.44
Q9BQD3,UPF0459 protein C19orf50,3.98,2,1,1,2,0.678,1;1;-,1.7,1.221,1;1;-,18.7,0.764,1;1;-,,0.667,1;1;-,9,0.896,1;1;-,3.8,2.46,3.98,1,1,2.09,3.98,1,1,,,,,176,19.7,4.89
Q9BQE3,Tubulin alpha-1C chain,70.82,11,3,24,671,0.555,9;7;4,5.9,0.374,9;7;4,17.5,0.308,9;7;4,2.9,0.851,9;7;4,6.8,0.72,9;7;4,15.6,555.66,70.82,24,198,680.66,66.59,23,235,644.9,64.81,22,238,449,49.9,5.1
Q9BQF6,Isoform 4 of Sentrin-specific protease 7,0.9,6,1,1,2,,,,,,,,,,,,,,,,2.68,0.9,1,1,,,,,1.8,0.9,1,1,886,101.1,6.21
Q9BQG0,Isoform 1 of Myb-binding protein 1A,7.83,4,9,9,20,1.262,6;3;1,13.3,1.817,6;3;1,8.3,1.46,6;3;1,30.6,1.21,6;3;1,26.3,0.975,6;3;1,9.4,15.13,5.12,6,7,13.34,5.8,6,7,11.38,4.14,5,6,1328,148.8,9.28
Q9BQS8,Isoform 1 of FYVE and coiled-coil domain-containing protein 1,5.35,4,5,5,6,0.957,-;3;-,,1.216,-;3;-,,0.892,-;3;-,,1.03,-;3;-,,1.073,-;3;-,,5.09,1.83,2,2,11.91,3.52,3,4,,,,,1478,166.9,4.91
Q9BR76,Coronin-1B,27.4,5,13,14,113,0.589,21;22;23,2.3,0.53,21;21;21,15,0.4,21;21;23,3.7,0.783,21;22;23,3.7,0.82,21;22;23,1.5,103.94,24.95,12,39,101.72,23.52,11,36,98.61,24.54,12,38,489,54.2,5.88
Q9BRA2,Thioredoxin domain-containing protein 17,52.03,3,5,5,27,0.905,5;5;5,3.1,1.404,5;5;5,16.8,0.927,5;5;5,20.4,0.947,5;5;5,4.3,0.909,5;5;5,1.9,25.69,52.03,5,10,30.77,45.53,4,10,18.26,45.53,4,7,123,13.9,5.52
Q9BRD0,Isoform 2 of BUD13 homolog,1.86,2,1,1,1,,,,,,,,,,,,,,,,3.45,1.86,1,1,,,,,,,,,485,55.5,9.57
Q9BRF8,Isoform 1 of Calcineurin-like phosphoesterase domain-containing protein 1,37.9,3,10,10,76,1.01,20;22;18,3,1.1,20;22;18,4.8,0.861,20;22;18,14.3,0.911,20;22;18,5.8,1.107,20;22;18,4.4,79.62,37.9,10,28,74.21,37.9,10,28,53.17,31.85,9,20,314,35.6,6.2
Q9BRG1,Vacuolar protein-sorting-associated protein 25,16.48,1,2,2,5,0.995,2;1;-,14.4,0.595,2;1;-,1.9,0.895,2;1;-,,1.182,2;1;-,12.6,1.106,2;1;-,24,4.61,10.8,1,2,4.69,16.48,2,2,2.87,5.68,1,1,176,20.7,6.34
Q9BRJ7,Isoform 1 of Protein syndesmos,8.53,2,1,2,7,1.302,-;-;1,,2.441,-;-;1,,2.033,-;-;1,,1.104,-;-;1,,1.225,-;-;1,,7.6,5.21,1,2,6.27,5.21,1,2,8.76,8.53,2,3,211,23.3,8.91
